,author,author_detail,authors,categories,guidislink,id,link,links,media_content,published,published_parsed,summary,summary_detail,tags,title,title_detail
17,Cristian Dellocchio,{'name': 'Cristian Dellocchio'},[{'name': 'Cristian Dellocchio'}],normal,False,https://www.pagina12.com.ar/216331-mundial-de-basquet-argentina-le-gano-a-rusia,https://www.pagina12.com.ar/216331-mundial-de-basquet-argentina-le-gano-a-rusia,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216331-mundial-de-basquet-argentina-le-gano-a-rusia'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15408/argetnina-20rusia-20basquet.jpg?itok=GRvLQVNX', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15408/argetnina-20rusia-20basquet.jpg?itok=GRvLQVNX', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",| El equipo de Hernández clasificó primero en su grupo,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| El equipo de Hernández clasificó primero en su grupo'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Mundial de básquet: Argentina le ganó a Rusia,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Mundial de básquet: Argentina le ganó a Rusia'}"
18,Silvina Friera,{'name': 'Silvina Friera'},[{'name': 'Silvina Friera'}],normal,False,https://www.pagina12.com.ar/216343-margaret-atwood-y-salman-rushdie-finalistas-del-booker,https://www.pagina12.com.ar/216343-margaret-atwood-y-salman-rushdie-finalistas-del-booker,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216343-margaret-atwood-y-salman-rushdie-finalistas-del-booker'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15416/margaretatwood_0.jpg?itok=wT_pJreW', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15416/margaretatwood_0.jpg?itok=wT_pJreW', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",| Anunciaron las nominaciones,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Anunciaron las nominaciones'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Margaret Atwood y Salman Rushdie, finalistas del Booker","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Margaret Atwood y Salman Rushdie, finalistas del Booker'}"
19,Alfredo Serrano Mancilla,{'name': 'Alfredo Serrano Mancilla'},[{'name': 'Alfredo Serrano Mancilla'}],opinion,False,https://www.pagina12.com.ar/216175-bolivia-un-escenario-electoral-muy-despejado,https://www.pagina12.com.ar/216175-bolivia-un-escenario-electoral-muy-despejado,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216175-bolivia-un-escenario-electoral-muy-despejado'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15195/y0153558-efe.jpg?itok=bX1zzOtC', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15195/y0153558-efe.jpg?itok=bX1zzOtC', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",| Opinión,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Opinión'}","[{'term': 'opinion', 'scheme': None, 'label': None}]",Bolivia: un escenario electoral muy despejado,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Bolivia: un escenario electoral muy despejado'}"
20,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.ar/216198-cristina-kirchner-recibio-a-melenchon,https://www.pagina12.com.ar/216198-cristina-kirchner-recibio-a-melenchon,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216198-cristina-kirchner-recibio-a-melenchon'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15283/luc.jpg?itok=0T1wH7F0', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15283/luc.jpg?itok=0T1wH7F0', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",| El líder de la izquierda francesa visitó el Instituto Patria,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| El líder de la izquierda francesa visitó el Instituto Patria'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Cristina Kirchner recibió a Mélenchon,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Cristina Kirchner recibió a Mélenchon'}"
21,Luis Paz,{'name': 'Luis Paz'},[{'name': 'Luis Paz'}],normal,False,https://www.pagina12.com.ar/216322-un-hombre-alado-la-cronica-del-dia-que-murio-gustavo-cerati,https://www.pagina12.com.ar/216322-un-hombre-alado-la-cronica-del-dia-que-murio-gustavo-cerati,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216322-un-hombre-alado-la-cronica-del-dia-que-murio-gustavo-cerati'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15401/cerati1_0.jpg?itok=t1K_LzoE', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15401/cerati1_0.jpg?itok=t1K_LzoE', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 12:38:15 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=38, tm_sec=15, tm_wday=2, tm_yday=247, tm_isdst=0)",| La crónica del día que murió Gustavo Cerati,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| La crónica del día que murió Gustavo Cerati'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Un hombre alado,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Un hombre alado'}"
22,Eduardo Fabregat,{'name': 'Eduardo Fabregat'},[{'name': 'Eduardo Fabregat'}],normal,False,https://www.pagina12.com.ar/216321-la-entrevista-a-gustavo-cerati-cuando-se-separo-soda-stereo,https://www.pagina12.com.ar/216321-la-entrevista-a-gustavo-cerati-cuando-se-separo-soda-stereo,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216321-la-entrevista-a-gustavo-cerati-cuando-se-separo-soda-stereo'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15402/na02fo03_0.jpg?itok=quSDI8-6', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15402/na02fo03_0.jpg?itok=quSDI8-6', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 12:38:15 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=38, tm_sec=15, tm_wday=2, tm_yday=247, tm_isdst=0)",| La entrevista a Cerati tras la separación de Soda Stereo,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| La entrevista a Cerati tras la separación de Soda Stereo'}","[{'term': 'normal', 'scheme': None, 'label': None}]","“Yo soy creyente, pero no todo el tiempo”","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '“Yo soy creyente, pero no todo el tiempo”'}"
23,Yumber Vera Rojas,{'name': 'Yumber Vera Rojas'},[{'name': 'Yumber Vera Rojas'}],normal,False,https://www.pagina12.com.ar/203042-cuando-gustavo-cerati-se-recibio-de-solista,https://www.pagina12.com.ar/203042-cuando-gustavo-cerati-se-recibio-de-solista,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/203042-cuando-gustavo-cerati-se-recibio-de-solista'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/2817/cerati-20prensa.JPG?itok=UEC76JLl', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/2817/cerati-20prensa.JPG?itok=UEC76JLl', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 12:38:15 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=38, tm_sec=15, tm_wday=2, tm_yday=247, tm_isdst=0)",| Uno de los discos fundamentales de la música de habla hispana,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Uno de los discos fundamentales de la música de habla hispana'}","[{'term': 'normal', 'scheme': None, 'label': None}]","""Bocanada"", cuando Cerati se recibió de solista","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '""Bocanada"", cuando Cerati se recibió de solista'}"
24,Yumber Vera Rojas,{'name': 'Yumber Vera Rojas'},[{'name': 'Yumber Vera Rojas'}],normal,False,https://www.pagina12.com.ar/216204-gustavo-cerati-en-el-piano-de-marco-sanguinetti,https://www.pagina12.com.ar/216204-gustavo-cerati-en-el-piano-de-marco-sanguinetti,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216204-gustavo-cerati-en-el-piano-de-marco-sanguinetti'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15296/sanguinettiveronicamartinez.jpg?itok=Mdk9Rqrc', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15296/sanguinettiveronicamartinez.jpg?itok=Mdk9Rqrc', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 12:38:15 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=38, tm_sec=15, tm_wday=2, tm_yday=247, tm_isdst=0)","| ""Inmoral"", un disco notable","{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| ""Inmoral"", un disco notable'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Gustavo Cerati en el piano de Marco Sanguinetti,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Gustavo Cerati en el piano de Marco Sanguinetti'}"
25,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.ar/216114-morales-sola-entre-el-cuco-de-los-ladrones-y-la-discriminaci,https://www.pagina12.com.ar/216114-morales-sola-entre-el-cuco-de-los-ladrones-y-la-discriminaci,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216114-morales-sola-entre-el-cuco-de-los-ladrones-y-la-discriminaci'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15159/morales-20sola.jpg?itok=IeXLG9b5', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15159/morales-20sola.jpg?itok=IeXLG9b5', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| Sus argumentos para no sacar dólares del banco,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Sus argumentos para no sacar dólares del banco'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Morales Solá, entre el cuco de los ladrones y la discriminación","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Morales Solá, entre el cuco de los ladrones y la discriminación'}"
26,María Pia López,{'name': 'María Pia López'},[{'name': 'María Pia López'}],opinion,False,https://www.pagina12.com.ar/215966-si-vos-queres-larreta-ya-fue-la-cancion-de-la-ciudad,https://www.pagina12.com.ar/215966-si-vos-queres-larreta-ya-fue-la-cancion-de-la-ciudad,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/215966-si-vos-queres-larreta-ya-fue-la-cancion-de-la-ciudad'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14979/larretayafue_0.jpg?itok=KilrVnzZ', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14979/larretayafue_0.jpg?itok=KilrVnzZ', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| Opinión,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Opinión'}","[{'term': 'opinion', 'scheme': None, 'label': None}]","""Si vos querés, Larreta ya fue"": la canción de la ciudad","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '""Si vos querés, Larreta ya fue"": la canción de la ciudad'}"
27,Sofía Caram,{'name': 'Sofía Caram'},[{'name': 'Sofía Caram'}],normal,False,https://www.pagina12.com.ar/216142-a-stornelli-se-le-empieza-a-complicar,https://www.pagina12.com.ar/216142-a-stornelli-se-le-empieza-a-complicar,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216142-a-stornelli-se-le-empieza-a-complicar'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15180/1558562047190522040_0.jpg?itok=h30y6lxd', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15180/1558562047190522040_0.jpg?itok=h30y6lxd', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| En la Procuración consideran que no hay mucho margen para defenderlo,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| En la Procuración consideran que no hay mucho margen para defenderlo'}","[{'term': 'normal', 'scheme': None, 'label': None}]",A Stornelli se le empieza a complicar,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'A Stornelli se le empieza a complicar'}"
28,Raúl Kollmann,{'name': 'Raúl Kollmann'},[{'name': 'Raúl Kollmann'}],normal,False,https://www.pagina12.com.ar/216184-la-justicia-no-busca-al-policia-desaparecido,https://www.pagina12.com.ar/216184-la-justicia-no-busca-al-policia-desaparecido,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216184-la-justicia-no-busca-al-policia-desaparecido'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15235/arshak-policia-1920_0.jpg?itok=ESUQvkGT', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15235/arshak-policia-1920_0.jpg?itok=ESUQvkGT', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| El juez Baños rechazó allanar dependencias de la Policía de la Ciudad,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| El juez Baños rechazó allanar dependencias de la Policía de la Ciudad'}","[{'term': 'normal', 'scheme': None, 'label': None}]",La Justicia no busca al policía desaparecido,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'La Justicia no busca al policía desaparecido'}"
29,Marcelo Justo,{'name': 'Marcelo Justo'},[{'name': 'Marcelo Justo'}],normal,False,https://www.pagina12.com.ar/216219-boris-johnson-busca-llamar-a-elecciones-anticipadas,https://www.pagina12.com.ar/216219-boris-johnson-busca-llamar-a-elecciones-anticipadas,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216219-boris-johnson-busca-llamar-a-elecciones-anticipadas'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15308/borisafp.jpg?itok=PGmPvzMe', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15308/borisafp.jpg?itok=PGmPvzMe', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| Tras una dura derrota en el Parlamento británico para su plan de Brexit duro,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Tras una dura derrota en el Parlamento británico para su plan de Brexit duro'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Boris Johnson llama a elecciones anticipadas,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Boris Johnson llama a elecciones anticipadas'}"
30,Roberto Marafioti *,{'name': 'Roberto Marafioti *'},[{'name': 'Roberto Marafioti *'}],opinion,False,https://www.pagina12.com.ar/216242-estertores,https://www.pagina12.com.ar/216242-estertores,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216242-estertores'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15353/confereciamacrina-0_0.jpg?itok=n9gNQxzF', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15353/confereciamacrina-0_0.jpg?itok=n9gNQxzF', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| Opinión,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Opinión'}","[{'term': 'opinion', 'scheme': None, 'label': None}]",Estertores,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Estertores'}"
31,Eduardo de la Serna,{'name': 'Eduardo de la Serna'},[{'name': 'Eduardo de la Serna'}],opinion,False,https://www.pagina12.com.ar/215819-por-que-no-vote-ni-votare-a-alberto-fernandez,https://www.pagina12.com.ar/215819-por-que-no-vote-ni-votare-a-alberto-fernandez,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/215819-por-que-no-vote-ni-votare-a-alberto-fernandez'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14779/contrana.jpg?itok=uKZMj4GQ', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14779/contrana.jpg?itok=uKZMj4GQ', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| Contratapa,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Contratapa'}","[{'term': 'opinion', 'scheme': None, 'label': None}]",Por qué no voté ni votaré a Alberto Fernández,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Por qué no voté ni votaré a Alberto Fernández'}"
32,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.ar/216177-us-open-schwartzman-vs-nadal-un-duelo-entre-amigos,https://www.pagina12.com.ar/216177-us-open-schwartzman-vs-nadal-un-duelo-entre-amigos,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216177-us-open-schwartzman-vs-nadal-un-duelo-entre-amigos'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15217/efe-20pag30-20schwartzman.jpg?itok=ZoO2sIv5', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15217/efe-20pag30-20schwartzman.jpg?itok=ZoO2sIv5', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:47:46 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=47, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",| Cuándo y dónde ver el partido por los cuartos de final,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Cuándo y dónde ver el partido por los cuartos de final'}","[{'term': 'normal', 'scheme': None, 'label': None}]","US Open: Schwartzman vs. Nadal, un duelo entre amigos","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'US Open: Schwartzman vs. Nadal, un duelo entre amigos'}"
33,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.ar/215788-rosalba-vensentini,https://www.pagina12.com.ar/215788-rosalba-vensentini,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/215788-rosalba-vensentini'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/2019-08/recordatorios-no-borrar-0_0.jpg?itok=Q8Ghp8DQ', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/2019-08/recordatorios-no-borrar-0_0.jpg?itok=Q8Ghp8DQ', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 11:23:24 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=11, tm_min=23, tm_sec=24, tm_wday=2, tm_yday=247, tm_isdst=0)",| Los recordatorios de hoy lunes 2 de septiembre,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Los recordatorios de hoy lunes 2 de septiembre'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Rosalba Vensentini,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Rosalba Vensentini'}"
34,Horacio González,{'name': 'Horacio González'},[{'name': 'Horacio González'}],normal,False,https://www.pagina12.com.ar/216201-culpa-y-politica,https://www.pagina12.com.ar/216201-culpa-y-politica,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216201-culpa-y-politica'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15256/macribalcon.jpg?itok=X0sdOJjp', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15256/macribalcon.jpg?itok=X0sdOJjp', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 11:23:24 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=11, tm_min=23, tm_sec=24, tm_wday=2, tm_yday=247, tm_isdst=0)",,,"[{'term': 'normal', 'scheme': None, 'label': None}]",Culpa y política,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Culpa y política'}"
35,Daniel Lanson,{'name': 'Daniel Lanson'},[{'name': 'Daniel Lanson'}],normal,False,https://www.pagina12.com.ar/216206-humanizar-es-la-tarea,https://www.pagina12.com.ar/216206-humanizar-es-la-tarea,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216206-humanizar-es-la-tarea'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15228/ventana01.jpg?itok=Tc2ZyOLF', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15228/ventana01.jpg?itok=Tc2ZyOLF', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:08 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=8, tm_wday=2, tm_yday=247, tm_isdst=0)",| Medios y comunicación,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Medios y comunicación'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Humanizar es la tarea,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Humanizar es la tarea'}"
36,"Eliana Verón, Magalí Gómez y Natalia Rossetti","{'name': 'Eliana Verón, Magalí Gómez y Natalia Rossetti'}","[{'name': 'Eliana Verón, Magalí Gómez y Natalia Rossetti'}]",normal,False,https://www.pagina12.com.ar/216214-de-argumentos-y-decisiones,https://www.pagina12.com.ar/216214-de-argumentos-y-decisiones,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216214-de-argumentos-y-decisiones'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15312/eleccionesefe.jpg?itok=GEBglgWC', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15312/eleccionesefe.jpg?itok=GEBglgWC', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:08 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=8, tm_wday=2, tm_yday=247, tm_isdst=0)",| Medios y comunicación,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Medios y comunicación'}","[{'term': 'normal', 'scheme': None, 'label': None}]",De argumentos y decisiones,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'De argumentos y decisiones'}"
